key	definitions	type	instances	example
x-swagger-router-handle-subpaths	3	boolean	4	https://raw.githubusercontent.com/theganyo/a127-proxy/master/api/swagger/swagger.yaml
x-tag-extension	3	string	3	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/extensions.ok.yaml
x-test-header-info	3	object	6	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/swagger-multiple-response-schemas.json
x-testValue	3	multiple	3	https://raw.githubusercontent.com/SoleoDev/swagger/master/swagger.json
x-total-count	3	object	16	https://raw.githubusercontent.com/suklorg/CisSuklRestApi/master/public/cissukl.swagger.json
x-tribestream-api-registry	3	object	8	https://raw.githubusercontent.com/tomitribe/tribestream-api-registry/master/tribestream-api-registry-webapp/src/main/resources/seed-db/uber.json
x-use-wso2	3	boolean	3	https://raw.githubusercontent.com/byu-oit-appdev/lambda-auto-deploy/master/swagger.json
x-xyz-path-ext	3	string	3	https://raw.githubusercontent.com/TejaSrinivasSathuluri/SM_Dev/master/.npm/loopback-swagger/2.4.3/package/example/pet-store-2.0.json
x-xyz-paths-ext	3	string	3	https://raw.githubusercontent.com/TejaSrinivasSathuluri/SM_Dev/master/.npm/loopback-swagger/2.4.3/package/example/pet-store-2.0.json
x-21-implements-meta	2	object	2	https://raw.githubusercontent.com/np/cert21/master/manifest.yaml
x-Errors	2	object	718	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-additional-swagger	2	object	2	https://raw.githubusercontent.com/Shubachi/Homepage-API-Contracts-Public/master/MyEvents/swagger.json
x-api-first-target-state	2	string	2	https://raw.githubusercontent.com/zalando-incubator/play-swagger/master/swagger-parser/src/test/resources/extensions/hypermedia.ok.yaml
x-apiDeploy	2	object	7	D:\nodejs\analysis\defs\dallasread+lively@api-api2.json.yaml
x-apiKey	2	object	3	https://raw.githubusercontent.com/csharathreddy/precon/master/precon.yaml
x-artifactId	2	string	2	https://raw.githubusercontent.com/Mastercard/api-ref-app-merchant-identifier/master/api.yaml
x-asee-tags	2	object	8	https://raw.githubusercontent.com/nesadinic/api_test/master/process-engine.yaml
x-authentication-type	2	object	189	https://raw.githubusercontent.com/RackHD/on-http/master/static/monorail-2.0.yaml
x-authorizeParameters	2	object	2	https://raw.githubusercontent.com/incominghq/omniauth-swagger/master/examples/stripe_connect.json
x-authroization-operation-id	2	string	2	https://raw.githubusercontent.com/deefactorial/openmoney-api/master/api/swagger/swagger.yaml
x-base-host	2	string	2	https://raw.githubusercontent.com/incominghq/omniauth-swagger/master/examples/harvest.json
x-box	2	number	2	D:\nodejs\analysis\defs\Shamya+NaturalLanguageProcessingWorksheets@n-grams-unigram_count_IMDB.json.yaml
x-bundler-compose	2	object	2	https://raw.githubusercontent.com/podhmo/swagger-bundler/master/swagger_bundler/tests/data/parts/user.parts.yaml
x-controller-interface	2	string	7	https://raw.githubusercontent.com/thisdotrob/swagger-node-skeleton-updated/master/api/swagger/swagger.yaml
x-copyright	2	string	2	https://raw.githubusercontent.com/blox/blox/master/daemon-scheduler/swagger/v1/swagger.json
x-country-code	2	object	2	https://raw.githubusercontent.com/mgmonteleone/ip2geo-openapi/master/swagger.yaml
x-custom1	2	string	4	https://raw.githubusercontent.com/jflitton/swagger2-utils/master/test/testDocuments/hasReferences.json
x-custom2	2	string	2	https://raw.githubusercontent.com/jflitton/swagger2-utils/master/test/testDocuments/hasReferences.json
x-customvalidator	2	string	4	https://raw.githubusercontent.com/somrajg7/Astoria/master/prop-ui-mock-api/swagger/PropAPI.yaml
x-data-model	2	object	44	https://raw.githubusercontent.com/dzuluaga/datamodel-to-openapi/master/test/swagger-sample-datamodel-to-oas-generated.json
x-date-format	2	string	5	https://raw.githubusercontent.com/cyu/apiture/master/spec/files/mandrill.json
x-db-models-var-name	2	string	2	https://raw.githubusercontent.com/dzuluaga/datamodel-to-openapi/master/test/swagger-sample-datamodel-to-oas-generated.json
x-dita-path	2	string	36	https://raw.githubusercontent.com/couchbaselabs/cb-swagger/master/ns_server.yaml
x-documentation	2	string	136	https://raw.githubusercontent.com/Mermade/openC4/master/c4Api/swagger.json
x-domain	2	string	2	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-eample	2	string	2	https://raw.githubusercontent.com/djalexd/payu-gecad-client-generator/master/src/main/resources/alu-v3.yaml
x-elevation	2	string	8	https://raw.githubusercontent.com/blinkboxbooks/reading-service/master/swagger/reading-service-admin.yaml
x-entityContainer	2	object	2	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-enumType	2	string	5920	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-errors	2	object	2	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-extension-here	2	string	2	https://raw.githubusercontent.com/talk-to/swagger/master/modules/swagger-parser/src/test/resources/sampleWithMinimumValues.yaml
x-fields	2	object	2	https://raw.githubusercontent.com/wcatron/ionic-cloud-sdk-php/master/src/API/versions/2.0.0-beta.0/push/swagger.json
x-force-textarea	2	boolean	8	https://raw.githubusercontent.com/davidwabnitz/FREME-Swagger/master/swagger.yaml
x-generated-from-repository	2	string	2	https://raw.githubusercontent.com/fehguy/composition-examples/master/abstract-models/swagger-spec-with-inheritance.json
x-info	2	multiple	2	https://raw.githubusercontent.com/bitwalker/libswagger/master/test/schemas/keystore_example.yaml
x-internal-id	2	string	121	https://raw.githubusercontent.com/philip/mysqlcs-rest-client-php/master/swagger.yaml
x-key-name	2	string	2	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleapikeyexchange.json
x-keyPrefix	2	string	2	https://raw.githubusercontent.com/sunfuze/kox/master/public/temp.json
x-keys	2	object	61	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-lucy/summary	2	string	2	https://raw.githubusercontent.com/NYTimes/lucy-console/master/examples/hacker_news.json
x-lucy/view	2	string	10	https://raw.githubusercontent.com/NYTimes/lucy-console/master/examples/hacker_news.json
x-man	2	number	2	D:\nodejs\analysis\defs\Shamya+NaturalLanguageProcessingWorksheets@n-grams-unigram_count_IMDB.json.yaml
x-mashery-id	2	string	2	https://raw.githubusercontent.com/Mermade/openapi_specifications/master/mashery/api.rottentomatoes.com/Rotten-Tomatoes/1.0/swagger.json
x-meta	2	object	56	https://raw.githubusercontent.com/image-charts/mjml-charts/master/scripts/swagger.json
x-method-name	2	string	175	https://raw.githubusercontent.com/dhpuk/LB-code-references/master/interfaces-lender-portal/swagger/lenderportal.yaml
x-middleware	2	multiple	6	https://raw.githubusercontent.com/BlueOakJS/blueoak-server/master/test/integration/fixtures/server8/common/swagger/petstore.json
x-mock_json	2	object	2	https://raw.githubusercontent.com/byu-oit-appdev/undergraduate-applications-ces-api/master/swagger.json
x-mojo-name	2	string	3	https://raw.githubusercontent.com/milagan/MojoSwaggerTest/master/myapi.json
x-ms-first	2	object	3	https://raw.githubusercontent.com/NiklasGustafsson/vscode-swagger/master/swaggerpreview/samples/swagger02.json
x-ms-foobar	2	object	4	https://raw.githubusercontent.com/NiklasGustafsson/vscode-swagger/master/swaggerpreview/samples/swagger02.json
x-ms-notification-content	2	object	2	https://raw.githubusercontent.com/theManikJindal/webhook_test/master/github_webhook_swagger.json
x-ms-notification-url	2	boolean	2	https://raw.githubusercontent.com/theManikJindal/webhook_test/master/github_webhook_swagger.json
x-ms-scheduler-recommendation	2	string	2	https://raw.githubusercontent.com/SaarthakSoni/SFTPConnector/master/source/SftpConnector/Metadata/apiDefinition.swagger.json
x-ms-scheduler-trigger	2	string	2	https://raw.githubusercontent.com/logicappsio/JsScriptingAPI/master/api.json
x-ms-second	2	object	3	https://raw.githubusercontent.com/NiklasGustafsson/vscode-swagger/master/swaggerpreview/samples/swagger02.json
x-objc-operationId	2	string	10	https://raw.githubusercontent.com/AmineChan/CNNetwork/master/Example/CodeGenerater/shell/spec.yaml
x-openstack-request-id	2	object	49	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/identity-v2-swagger.json
x-order	2	number	4	D:\nodejs\analysis\defs\ponelat+swagger@notes-specs-operation-group-custom-fields.json.yaml
x-page	2	object	2	https://raw.githubusercontent.com/LukeZhao/misc/master/virtumedix_new.yaml
x-payu-parameter-hash	2	object	4	https://raw.githubusercontent.com/djalexd/payu-gecad-client-generator/master/src/main/resources/alu-v3.yaml
x-per-page	2	object	2	https://raw.githubusercontent.com/LukeZhao/misc/master/virtumedix_new.yaml
x-pkce-support	2	boolean	2	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/test/Quantfabric.Test.Windows/Material/TestData/sampleopenidapi.json
x-plugin	2	string	114	https://raw.githubusercontent.com/kaltura/developer-platform/master/openapi.json
x-pretty-name	2	string	88	https://raw.githubusercontent.com/coveo/cloudv2-docs-site/master/_data/pushapi_improved.json
x-privileges	2	object	190	https://raw.githubusercontent.com/RackHD/on-http/master/static/monorail-2.0.yaml
x-put-updateVolumeType	2	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-put-updateVolumeTypeExtraSpecs	2	object	2	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/blockstorage-v2-swagger.json
x-query	2	object	2	https://raw.githubusercontent.com/wcatron/ionic-cloud-sdk-php/master/src/API/versions/2.0.0-beta.0/push/swagger.json
x-radar-pages	2	object	2	https://bitbucket.org/api/swagger.json
x-rating	2	number	2	D:\nodejs\analysis\defs\Shamya+NaturalLanguageProcessingWorksheets@n-grams-unigram_count_IMDB.json.yaml
x-rays	2	number	2	D:\nodejs\analysis\defs\danche354+Sequence@Labeling-preprocessing-chunk-auto-encoder-2-auto_encoder.json.yaml
x-relationship	2	object	108	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-release	2	string	2	https://raw.githubusercontent.com/Mermade/bbcparse/master/iblApi/swagger.json
x-resource	2	string	8	https://raw.githubusercontent.com/air-cc/koa-acl-swagger/master/test/support/api.yaml
x-schema	2	multiple	2	https://raw.githubusercontent.com/thrandre/swaggen/master/swag.json
x-schema-id	2	string	2	https://raw.githubusercontent.com/Mermade/bbcparse/master/iblApi/swagger.json
x-schemas	2	object	2	https://raw.githubusercontent.com/wangf1/hello-world/master/NorthwindODataV4_OpenAPI.json
x-scope-delimiter	2	string	3	https://raw.githubusercontent.com/lukedoolittle/quantfabric/master/src/Material/Swagger/linkedin.json
x-serverless-endpoint	2	string	2	https://raw.githubusercontent.com/maasglobal/maas-tsp-api/master/specs/maas-v1.json
x-status	2	string	2	https://raw.githubusercontent.com/Typeform/openapi-micro-merge/master/test/spec2/openapi.json
x-stormpathAuth	2	object	11	https://raw.githubusercontent.com/balihoo/balihoo-blip-sdk-node/master/apis/blip-1.16.0.json
x-swagger-deserializer	2	string	4	https://raw.githubusercontent.com/RackHD/on-http/master/static/monorail-2.0.yaml
x-swagger-router-action	2	string	120	https://raw.githubusercontent.com/immoh/swagger-spec/master/test/resources/swagger-17.json
x-swagger1st-keywordize	2	boolean	2	https://raw.githubusercontent.com/zalando-stups/pierone/master/resources/api/pierone-api.yaml
x-token-operation-id	2	string	8	https://raw.githubusercontent.com/deefactorial/openmoney-api/master/api/swagger/swagger.yaml
x-tokenintrospect	2	object	2	https://raw.githubusercontent.com/openwhisk/openwhisk-apigateway/master/tests/scripts/lua/management/examples/example2.json
x-traitTag	2	boolean	2	https://raw.githubusercontent.com/Rebilly/ReDoc/master/tests/schemas/responses-list-component.json
x-wap-package-name	2	string	2	https://raw.githubusercontent.com/WorksApplications/swagger-code-builder/master/samples/minimum.yaml
x-website	2	string	2	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-wso2-subtypes	2	object	4	https://raw.githubusercontent.com/zengtaotao3390/carbon-apimgt/master/components/apimgt/org.wso2.carbon.apimgt.rest.api.util/src/main/resources/admin-api.json
x-1001	1	object	1	https://raw.githubusercontent.com/livhong/xinxueshu-api/master/api/swagger/swagger%20-%20%E5%89%AF%E6%9C%AC%20(2).yaml
x-1002	1	object	1	https://raw.githubusercontent.com/livhong/xinxueshu-api/master/api/swagger/swagger%20-%20%E5%89%AF%E6%9C%AC%20(2).yaml
x-CoineyPayge-Version	1	object	1	https://raw.githubusercontent.com/Coiney-SDK/CoineyKit-Payge/master/api-spec/api.yaml
x-SLA	1	object	1	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-abstract	1	boolean	2	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-accessLevel	1	string	2	https://raw.githubusercontent.com/RBLU/syba-backend/master/api/swagger/swagger.yaml
x-accessUrl	1	string	1	https://raw.githubusercontent.com/rogeraaut/rogeraaut.github.io/master/wpasecms.swagger.json
x-action	1	string	2	https://raw.githubusercontent.com/Mastercard/mock_crud_server/master/api/swagger.yaml
x-actions	1	object	1	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-additional-type	1	string	4	https://raw.githubusercontent.com/cogniteev/oncrawl-api-swagger-v1/master/swagger.yaml
x-adsk-host-environments	1	object	1	https://raw.githubusercontent.com/AvrahamAsher/CutandPaste/master/original.json
x-allow-object	1	boolean	2	https://raw.githubusercontent.com/cogniteev/oncrawl-api-swagger-v1/master/swagger.yaml
x-amazon-apigateway-authorizer'	1	object	1	https://raw.githubusercontent.com/srikanna/serverless/master/swagger/Spacefinder-API-development-swagger.yaml
x-amazon-apigateway-request-validator	1	string	2	https://raw.githubusercontent.com/rpgreen/apigateway-validation-demo/master/validation-swagger.json
x-amazon-apigateway-request-validators	1	object	1	https://raw.githubusercontent.com/rpgreen/apigateway-validation-demo/master/validation-swagger.json
x-amazon-lambda-handler	1	string	1	https://raw.githubusercontent.com/rnowosielski/burndown/master/src/swagger.yaml
x-amazon-lambda-name	1	string	6	https://raw.githubusercontent.com/rnowosielski/burndown/master/src/swagger.yaml
x-amazon-lambda-runtime	1	string	1	https://raw.githubusercontent.com/rnowosielski/burndown/master/src/swagger.yaml
x-amazon-lambda-timeout	1	number	1	https://raw.githubusercontent.com/rnowosielski/burndown/master/src/swagger.yaml
x-annotationTypes	1	object	1	https://raw.githubusercontent.com/OnPositive/aml/master/org.aml.swagger.io/src/test/resources/t9.yaml
x-annotations	1	object	12	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-another	1	string	2	D:\nodejs\analysis\defs\ponelat+swagger@notes-specs-operation-group-custom-fields.json.yaml
x-anyType	1	boolean	1	https://raw.githubusercontent.com/cogniteev/oncrawl-api-swagger-v1/master/swagger.yaml
x-api-first-blah-extension	1	string	1	https://raw.githubusercontent.com/zalando/api-first-hand/master/swagger-parser/src/test/resources/extensions/extensions.nok.yaml
x-apih-advice	1	object	14	https://raw.githubusercontent.com/ErikWittern/swagger-snippet/master/test/watson_alchemy_language_swagger.json
x-apih-ghusage	1	object	1	https://raw.githubusercontent.com/ErikWittern/swagger-snippet/master/test/watson_alchemy_language_swagger.json
x-apih-id	1	string	1	https://raw.githubusercontent.com/ErikWittern/swagger-snippet/master/test/watson_alchemy_language_swagger.json
x-apih-relationships	1	object	1	https://raw.githubusercontent.com/ErikWittern/swagger-snippet/master/test/watson_alchemy_language_swagger.json
x-apih-sdks	1	object	1	https://raw.githubusercontent.com/ErikWittern/swagger-snippet/master/test/watson_alchemy_language_swagger.json
x-apis	1	object	1	https://raw.githubusercontent.com/prestonvanloon/swagger-aggregator/master/test/swagger.yaml
x-asee-common	1	boolean	6	https://raw.githubusercontent.com/miloscitakovic/api-descriptions/master/content-management/swagger/content-management.json
x-asee-visibility	1	string	1	https://raw.githubusercontent.com/nesadinic/api_test/master/process-engine.yaml
x-asse-comment	1	string	1	https://raw.githubusercontent.com/miloscitakovic/api-descriptions/master/content-management/src/content-management-events.yaml
x-auth	1	object	2	https://raw.githubusercontent.com/strongloop/loopback-connector-swagger/master/test/fixtures/petStore.json
x-authorizer	1	string	32	https://raw.githubusercontent.com/trainline/environment-manager/master/server/api/swagger.yaml
x-aws-api-id	1	string	1	https://raw.githubusercontent.com/drumadrian/aws-bathroom-status-app/master/swagger/swagger.json
x-b	1	object	1	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/Comparison/Modified/operation_check_03.json
x-barrel-deleted	1	object	1	https://raw.githubusercontent.com/barrel-db/barrel-platform/master/apps/barrel_http/priv/swagger/swagger.yaml
x-barrel-revisions-id	1	object	1	https://raw.githubusercontent.com/barrel-db/barrel-platform/master/apps/barrel_http/priv/swagger/swagger.yaml
x-baseType	1	string	14	https://raw.githubusercontent.com/Hubert-Heijkers/wow2016/master/hol3548/vmupdate/files/HOL-TM1SDK/nginx/html/tm1_10.2rp2fp6.swagger.json
x-boa-cors-enable	1	boolean	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-cors-headers	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-cors-max-age	1	number	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-catchall-error-description	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-catchall-error-regex-format	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-catchall-error-response-template	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-catchall-error-status-code	1	number	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-default-error-regex-format	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-default-error-response-template	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-integration-type	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-lambda-resource-name	1	string	15	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-boa-static-body-mapping	1	string	1	https://raw.githubusercontent.com/moduspwnens/boa-chat/master/swagger-base.yaml
x-bos-handler	1	string	1	https://raw.githubusercontent.com/BlueOakJS/blueoak-server/master/test/integration/fixtures/server5/swagger/petstore2.json
x-bos-middleware	1	multiple	3	https://raw.githubusercontent.com/BlueOakJS/blueoak-server/master/test/integration/fixtures/server5/swagger/petstore.json
x-brandSiloSupported	1	string	1	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-bundler-concat	1	object	1	https://raw.githubusercontent.com/podhmo/swagger-bundler/master/swagger_bundler/tests/data/parts/group.parts.yaml
x-bundler-exposed	1	object	1	https://raw.githubusercontent.com/podhmo/swagger-bundler/master/swagger_bundler/tests/data/parts/product.parts.yaml
x-business-class	1	string	1	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-businessOwner	1	object	1	https://raw.githubusercontent.com/vabbosh/step-by-step-walkthrough/master/accounts-savingsdeposits-v1-swagger.yaml
x-c	1	object	1	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/Comparison/Modified/operation_check_03.json
x-cache	1	object	1	https://raw.githubusercontent.com/BiteBit/koa-router-swagger/master/examples/koa-v1/api/api.yaml
x-camelContextId	1	string	4	https://raw.githubusercontent.com/andriy-shtanheiev/Angular2-POC/master/src/data/initial-data.json
x-cert21-city	1	string	1	https://raw.githubusercontent.com/np/cert21/master/manifest.yaml
x-cert21-country	1	string	1	https://raw.githubusercontent.com/np/cert21/master/manifest.yaml
x-cert21-state	1	string	1	https://raw.githubusercontent.com/np/cert21/master/manifest.yaml
x-className	1	object	3	https://raw.githubusercontent.com/andriy-shtanheiev/Angular2-POC/master/src/data/initial-data.json
x-common-headers	1	object	1	https://raw.githubusercontent.com/Sannim1/swagger-yaml-gen/master/_spec.yaml
x-constraint	1	object	21	https://raw.githubusercontent.com/screwdriver-cd/client/master/swagger.json
x-constraint-definitions	1	object	1	https://raw.githubusercontent.com/noostvog/Verify-Request/master/api_definitions/twitter.json
x-constraints	1	object	3	https://raw.githubusercontent.com/noostvog/Verify-Request/master/api_definitions/twitter.json
x-contractType	1	string	6	https://raw.githubusercontent.com/loyyal/sol2swagger/master/data/token.swagger.json
x-copy	1	object	1	https://raw.githubusercontent.com/mikespub/fujitsu-k5-iaas-api/master/docs/developer.openstack.org/draft/swagger/objectstorage-v1-swagger.json
x-count	1	object	2	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-cucina-annotations	1	multiple	2	https://raw.githubusercontent.com/cucina/swagger-modules/master/bootModule/src/test/resources/generator.yaml
x-cucina-response	1	boolean	1	https://raw.githubusercontent.com/cucina/swagger-modules/master/bootModule/src/test/resources/generator.yaml
x-cucina-validated	1	boolean	1	https://raw.githubusercontent.com/cucina/swagger-modules/master/bootModule/src/test/resources/generator.yaml
x-cumulus-commands	1	object	1	https://raw.githubusercontent.com/mslocrian/cuview/master/definitions/swagger.json
x-cumulus-options	1	object	3	https://raw.githubusercontent.com/mslocrian/cuview/master/definitions/swagger.json
x-custom-info	1	object	1	https://raw.githubusercontent.com/arno-di-loreto/apihandyman.io/master/code/writing-openapi-swagger-specification-tutorial/simple_openapi_specification_54_custom_object.yaml
x-custom-thing	1	boolean	1	https://raw.githubusercontent.com/ksmithut/skyway/master/test/fixtures/rest.yaml
x-daoDataSource	1	string	3	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-daoElement	1	string	21	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-daoSelectors	1	object	3	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-dbColumn	1	string	21	https://raw.githubusercontent.com/lofantasy/LearningSwagger/master/Swagger/MassNewSkuCreateMS.1.0.json
x-deprecated	1	boolean	1	https://raw.githubusercontent.com/vbolshutkin/swagger-diff/master/src/test/resources/petstore/jaxrs/x-deprecate-field-lipsum.yaml
x-dev-host	1	string	1	https://raw.githubusercontent.com/nvdnkpr/angular2-swagger-client-generator/master/tests/apis/swagger.json
x-doc-hide	1	boolean	3	https://raw.githubusercontent.com/codervinod/intent_api/master/swagger.json
x-draftorder	1	object	1	https://raw.githubusercontent.com/andrewjtech123/rebilly-validschema/master/swagger.json
x-dto-field	1	string	2	https://raw.githubusercontent.com/mebyz/pistahx-spec/master/api.yaml
x-edx-api-vendors	1	object	1	https://raw.githubusercontent.com/edx/api-manager/master/swagger/api.yaml
x-elmDefinitionModuleName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-elmModuleName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-elmResourceHandlerModuleName	1	string	1	https://raw.githubusercontent.com/capehorn/swagger-vertx-elm/master/src/main/resources/upbeat-api.json
x-endpoint-name	1	string	1	https://raw.githubusercontent.com/Azure/autorest/master/src/modeler/AutoRest.Swagger.Tests/Resource/Swagger/vendor-extension-in-path.json
x-entity-type	1	string	2	https://raw.githubusercontent.com/acquia/waterwheel.js/master/test/sample/swagger.example.json
x-enum-labels	1	object	5	D:\nodejs\analysis\defs\morlay+gin@swagger-example-service-swagger.json.yaml
x-enum-values	1	object	5	D:\nodejs\analysis\defs\morlay+gin@swagger-example-service-swagger.json.yaml
x-error-code	1	object	5	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-error-context	1	string	1	https://raw.githubusercontent.com/somrajg7/Astoria/master/prop-ui-mock-api/swagger/PropAPI.yaml
x-event-types	1	object	1	https://raw.githubusercontent.com/byu-oit-appdev/cars-tutorial/master/swagger.json
x-example-10	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-11	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-12	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-13	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-14	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-2	1	object	5	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-3	1	object	4	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-4	1	object	4	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-5	1	object	3	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-6	1	object	2	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-7	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-8	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-example-9	1	object	1	https://raw.githubusercontent.com/antxxxx/doc_test/master/agent-basket/agent-basket-v1.yaml
x-exclude_fields	1	object	1	https://raw.githubusercontent.com/prestonvanloon/swagger-aggregator/master/test/swagger.yaml
x-exclude_paths	1	object	1	https://raw.githubusercontent.com/prestonvanloon/swagger-aggregator/master/test/swagger.yaml
x-expandable-in-instance	1	string	20	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-expandable-in-list	1	string	11	https://raw.githubusercontent.com/daoninc/fido-rest-doco/master/json/IdentityX_Core.json
x-expectedSchemas	1	object	1	https://raw.githubusercontent.com/Picturepark/Picturepark.SDK.DotNet/master/swagger/PictureparkSwagger.json
x-extension-under-path	1	boolean	1	https://raw.githubusercontent.com/Azure/autorest/master/src/dev/TestServer/swagger/body-array.json
x-extra	1	object	1	https://raw.githubusercontent.com/pisquared/swagger-editor-ts/master/app/files/mqtt-goo.json
x-extraAnnotation	1	string	2	https://raw.githubusercontent.com/djalexd/payu-gecad-client-generator/master/src/main/resources/alu-v3.yaml
x-facets	1	object	1	https://raw.githubusercontent.com/stoplightio/api-spec-converter/master/test/data/raml-import/swagger/raml10-facets.json
x-faker	1	string	5	https://raw.githubusercontent.com/EverettQuebral/FakeService/master/modules/TestModuleSwagger/swagger.yaml
x-favorite-count	1	object	2	https://raw.githubusercontent.com/igp-tech/igp-site-provider-doc/master/spec/swagger.yaml
x-field-extraAnnotation	1	string	2	https://raw.githubusercontent.com/djalexd/payu-gecad-client-generator/master/src/main/resources/alu-v3.yaml
x-fixme	1	string	1	https://raw.githubusercontent.com/cogniteev/oncrawl-api-swagger-v1/master/swagger.yaml
x-forwarded-for	1	string	1	https://raw.githubusercontent.com/udacity/geode/master/swagger.json
